"('balancing', 'loss_load')","('balancing', 'overgeneration')","('balancing', 'reward')","('battery', 'charge_amount')","('battery', 'current_charge')","('battery', 'discharge_amount')","('battery', 'reward')","('battery', 'soc')","('load', 'load_current')","('load', 'load_met')","('load', 'reward')","('renewable', 'curtailment')","('renewable', 'renewable_current')","('renewable', 'renewable_used')","('renewable', 'reward')","('balance', 'reward')","('balance', 'shaped_reward')","('balance', 'overall_provided_to_microgrid')","('balance', 'overall_absorbed_from_microgrid')","('balance', 'flex_provided_to_microgrid')","('balance', 'flex_absorbed_from_microgrid')","('balance', 'controllable_provided_to_microgrid')","('balance', 'controllable_absorbed_from_microgrid')","('balance', 'fixed_provided_to_microgrid')","('balance', 'fixed_absorbed_from_microgrid')",time,price_dkk_per_kwh,wind_kw,batt_cmd
8.812679701115652,0.0,-88.12679701115653,0.41739130434782545,0.0,0.0,-0.0,0.0,-8.418992100471531,8.418992100471531,0.0,0.0,0.0237037037037037,0.0237037037037037,0.0,-88.12679701115653,-88.12679701115653,8.836383404819356,8.836383404819356,8.836383404819356,0.0,0.0,0.41739130434782545,0.0,8.418992100471531,2025-10-06 05:30:00,0.170240753,0.0237037037037037,0.5
7.792735009648865,0.0,-77.92735009648865,0.41739130434782545,0.38399999999999945,0.0,-0.0,0.03839999999999995,-7.38534370530104,7.38534370530104,0.0,0.0,0.0099999999999999,0.0099999999999999,0.0,-77.92735009648865,-77.92735009648865,7.802735009648865,7.802735009648865,7.802735009648865,0.0,0.0,0.41739130434782545,0.0,7.38534370530104,2025-10-06 05:45:00,0.372588345,0.0099999999999999,0.5
7.776115000386395,0.0,-77.76115000386395,0.41739130434782545,0.7679999999999989,0.0,-0.0,0.0767999999999999,-7.368723696038569,7.368723696038569,0.0,0.0,0.0099999999999999,0.0099999999999999,0.0,-77.76115000386395,-77.76115000386395,7.786115000386395,7.786115000386395,7.786115000386395,0.0,0.0,0.41739130434782545,0.0,7.368723696038569,2025-10-06 06:00:00,0.1373126059999999,0.0099999999999999,0.5
6.765854560922326,0.0,-67.65854560922327,0.41739130434782545,1.1519999999999984,0.0,-0.0,0.11519999999999983,-6.358463256574501,6.358463256574501,0.0,0.0,0.0099999999999999,0.0099999999999999,0.0,-67.65854560922327,-67.65854560922327,6.775854560922326,6.775854560922326,6.775854560922326,0.0,0.0,0.41739130434782545,0.0,6.358463256574501,2025-10-06 06:15:00,0.495714206,0.0099999999999999,0.5
5.336428716703686,0.0,-53.36428716703686,0.41739130434782545,1.5359999999999978,0.0,-0.0,0.1535999999999998,-4.929037412355861,4.929037412355861,0.0,0.0,0.0099999999999999,0.0099999999999999,0.0,-53.36428716703686,-53.36428716703686,5.346428716703686,5.346428716703686,5.346428716703686,0.0,0.0,0.41739130434782545,0.0,4.929037412355861,2025-10-06 06:30:00,0.540663777,0.0099999999999999,0.5
5.919675227747442,0.0,-59.19675227747442,0.41739130434782545,1.9199999999999973,0.0,-0.0,0.19199999999999973,-5.505246886362579,5.505246886362579,0.0,0.0,0.0029629629629629,0.0029629629629629,0.0,-59.19675227747442,-59.19675227747442,5.922638190710405,5.922638190710405,5.922638190710405,0.0,0.0,0.41739130434782545,0.0,5.505246886362579,2025-10-06 06:45:00,0.573965251,0.0029629629629629,0.5
5.546087922627051,0.0,-55.460879226270514,0.41739130434782545,2.3039999999999967,0.0,-0.0,0.23039999999999966,-5.131659581242189,5.131659581242189,0.0,0.0,0.0029629629629629,0.0029629629629629,0.0,-55.460879226270514,-55.460879226270514,5.549050885590014,5.549050885590014,5.549050885590014,0.0,0.0,0.41739130434782545,0.0,5.131659581242189,2025-10-06 07:00:00,0.671779006,0.0029629629629629,0.5
5.5381971826373855,0.0,-55.38197182637386,0.41739130434782545,2.687999999999996,0.0,-0.0,0.2687999999999996,-5.123768841252523,5.123768841252523,0.0,0.0,0.0029629629629629,0.0029629629629629,0.0,-55.38197182637386,-55.38197182637386,5.541160145600348,5.541160145600348,5.541160145600348,0.0,0.0,0.41739130434782545,0.0,5.123768841252523,2025-10-06 07:15:00,0.744205974,0.0029629629629629,0.5
6.070412888069813,0.0,-60.704128880698136,0.41739130434782545,3.0719999999999956,0.0,-0.0,0.3071999999999996,-5.655984546684951,5.655984546684951,0.0,0.0,0.0029629629629629,0.0029629629629629,0.0,-60.704128880698136,-60.704128880698136,6.073375851032776,6.073375851032776,6.073375851032776,0.0,0.0,0.41739130434782545,0.0,5.655984546684951,2025-10-06 07:30:00,0.7684727490000001,0.0029629629629629,0.5
11.507124801673212,0.0,-115.07124801673213,5.434782608695652,3.455999999999995,0.0,-0.0,0.3455999999999995,-6.08792508334793,6.08792508334793,0.0,0.0,0.0155828903703702,0.0155828903703702,0.0,-115.07124801673213,-115.07124801673213,11.522707692043582,11.522707692043582,11.522707692043582,0.0,0.0,5.434782608695652,0.0,6.08792508334793,2025-10-06 07:45:00,0.861955863,0.0003703703703703,0.0
7.822074447068864,0.0,-78.22074447068864,0.41739130434782545,8.455999999999996,0.0,-0.0,0.8455999999999996,-7.420266033091409,7.420266033091409,0.0,0.0,0.0155828903703702,0.0155828903703702,0.0,-78.22074447068864,-78.22074447068864,7.837657337439235,7.837657337439235,7.837657337439235,0.0,0.0,0.41739130434782545,0.0,7.420266033091409,2025-10-06 08:00:00,0.6122694,0.0003703703703703,0.5
8.450856793983874,0.0,-84.50856793983874,0.41739130434782545,8.839999999999996,0.0,-0.0,0.8839999999999997,-8.049048380006418,8.049048380006418,0.0,0.0,0.0155828903703702,0.0155828903703702,0.0,-84.50856793983874,-84.50856793983874,8.466439684354244,8.466439684354244,8.466439684354244,0.0,0.0,0.41739130434782545,0.0,8.049048380006418,2025-10-06 08:15:00,0.734125944,0.0003703703703703,0.5
8.060581452869382,0.0,-80.60581452869383,0.41739130434782545,9.223999999999997,0.0,-0.0,0.9223999999999997,-7.658773038891926,7.658773038891926,0.0,0.0,0.0155828903703702,0.0155828903703702,0.0,-80.60581452869383,-80.60581452869383,8.076164343239752,8.076164343239752,8.076164343239752,0.0,0.0,0.41739130434782545,0.0,7.658773038891926,2025-10-06 08:30:00,0.695896418,0.0003703703703703,0.5
8.259989034987553,0.0,-82.59989034987554,0.41739130434782545,9.607999999999997,0.0,-0.0,0.9607999999999997,-8.159308810639727,8.159308810639727,0.0,0.0,0.31671108,0.31671108,0.0,-82.59989034987554,-82.59989034987554,8.576700114987553,8.576700114987553,8.576700114987553,0.0,0.0,0.41739130434782545,0.0,8.159308810639727,2025-10-06 08:45:00,0.8114062740000001,0.0,0.5
6.3038819825019825,0.0,-63.03881982501983,0.008695652173915948,9.991999999999997,0.0,-0.0,0.9991999999999998,-6.6118974103280665,6.6118974103280665,0.0,0.0,0.31671108,0.31671108,0.0,-63.03881982501983,-63.03881982501983,6.620593062501983,6.620593062501983,6.620593062501983,0.0,0.0,0.008695652173916102,0.0,6.6118974103280665,2025-10-06 09:00:00,0.568141173,0.0,0.5
5.066803238754778,0.0,-50.66803238754778,0.0,10.0,0.0,-0.0,1.0,-5.383514318754778,5.383514318754778,0.0,0.0,0.31671108,0.31671108,0.0,-50.66803238754778,-50.66803238754778,5.383514318754778,5.383514318754778,5.383514318754778,0.0,0.0,0.0,0.0,5.383514318754778,2025-10-06 09:15:00,0.640269525,0.0,0.5
5.558723352689124,0.0,-55.58723352689124,0.0,10.0,0.0,-0.0,1.0,-5.875434432689124,5.875434432689124,0.0,0.0,0.31671108,0.31671108,0.0,-55.58723352689124,-55.58723352689124,5.875434432689124,5.875434432689124,5.875434432689124,0.0,0.0,0.0,0.0,5.875434432689124,2025-10-06 09:30:00,0.670733676,0.0,0.5
3.9059589375790065,0.0,-39.05958937579007,0.0,10.0,0.0,-0.0,1.0,-4.776980852530995,4.776980852530995,0.0,0.0,0.8710219149519888,0.8710219149519888,0.0,-39.05958937579007,-39.05958937579007,4.776980852530995,4.776980852530995,4.776980852530995,0.0,0.0,0.0,0.0,4.776980852530995,2025-10-06 09:45:00,0.7101578439999999,0.000877914951989,0.5
3.8873312183335678,0.0,-38.87331218333568,0.0,10.0,0.0,-0.0,1.0,-4.758353133285556,4.758353133285556,0.0,0.0,0.8710219149519888,0.8710219149519888,0.0,-38.87331218333568,-38.87331218333568,4.758353133285556,4.758353133285556,4.758353133285556,0.0,0.0,0.0,0.0,4.758353133285556,2025-10-06 10:00:00,0.634744182,0.000877914951989,0.5
3.8995442049180733,0.0,-38.99544204918073,0.0,10.0,0.0,-0.0,1.0,-4.770566119870062,4.770566119870062,0.0,0.0,0.8710219149519888,0.8710219149519888,0.0,-38.99544204918073,-38.99544204918073,4.770566119870062,4.770566119870062,4.770566119870062,0.0,0.0,0.0,0.0,4.770566119870062,2025-10-06 10:15:00,0.633250812,0.000877914951989,0.5
4.23581435183977,0.0,-42.3581435183977,0.0,10.0,0.0,-0.0,1.0,-5.106836266791759,5.106836266791759,0.0,0.0,0.8710219149519888,0.8710219149519888,0.0,-42.3581435183977,-42.3581435183977,5.106836266791759,5.106836266791759,5.106836266791759,0.0,0.0,0.0,0.0,5.106836266791759,2025-10-06 10:30:00,0.627501475,0.000877914951989,0.5
5.65090168815497,0.0,-56.5090168815497,0.0,10.0,0.0,-0.0,1.0,-7.0693404911179325,7.0693404911179325,0.0,0.0,1.4184388029629627,1.4184388029629627,0.0,-56.5090168815497,-56.5090168815497,7.0693404911179325,7.0693404911179325,7.0693404911179325,0.0,0.0,0.0,0.0,7.0693404911179325,2025-10-06 10:45:00,0.586882605,0.0029629629629629,0.5
5.646470007166225,0.0,-56.46470007166225,0.0,10.0,0.0,-0.0,1.0,-7.064908810129188,7.064908810129188,0.0,0.0,1.4184388029629627,1.4184388029629627,0.0,-56.46470007166225,-56.46470007166225,7.064908810129188,7.064908810129188,7.064908810129188,0.0,0.0,0.0,0.0,7.064908810129188,2025-10-06 11:00:00,0.632952137,0.0029629629629629,0.5
7.107614924524374,0.0,-71.07614924524374,0.0,10.0,0.0,-0.0,1.0,-8.526053727487337,8.526053727487337,0.0,0.0,1.4184388029629627,1.4184388029629627,0.0,-71.07614924524374,-71.07614924524374,8.526053727487337,8.526053727487337,8.526053727487337,0.0,0.0,0.0,0.0,8.526053727487337,2025-10-06 11:15:00,0.5707545629999999,0.0029629629629629,0.5
6.8957195041105654,0.0,-68.95719504110565,0.0,10.0,0.0,-0.0,1.0,-8.314158307073528,8.314158307073528,0.0,0.0,1.4184388029629627,1.4184388029629627,0.0,-68.95719504110565,-68.95719504110565,8.314158307073528,8.314158307073528,8.314158307073528,0.0,0.0,0.0,0.0,8.314158307073528,2025-10-06 11:30:00,0.590167975,0.0029629629629629,0.5
5.92506889269702,0.0,-59.2506889269702,0.0,10.0,0.0,-0.0,1.0,-7.5685239323129325,7.5685239323129325,0.0,0.0,1.6434550396159122,1.6434550396159122,0.0,-59.2506889269702,-59.2506889269702,7.568523932312932,7.5685239323129325,7.568523932312932,0.0,0.0,0.0,0.0,7.5685239323129325,2025-10-06 11:45:00,0.595544007,0.0070233196159122,0.5
4.9729626288546225,0.0,-49.72962628854623,0.0,10.0,0.0,-0.0,1.0,-6.616417668470535,6.616417668470535,0.0,0.0,1.6434550396159122,1.6434550396159122,0.0,-49.72962628854623,-49.72962628854623,6.616417668470534,6.616417668470535,6.616417668470534,0.0,0.0,0.0,0.0,6.616417668470535,2025-10-06 12:00:00,0.511170275,0.0070233196159122,0.5
4.296314624467659,0.0,-42.96314624467659,0.0,10.0,0.0,-0.0,1.0,-5.939769664083571,5.939769664083571,0.0,0.0,1.6434550396159122,1.6434550396159122,0.0,-42.96314624467659,-42.96314624467659,5.93976966408357,5.939769664083571,5.93976966408357,0.0,0.0,0.0,0.0,5.939769664083571,2025-10-06 12:15:00,0.581655945,0.0070233196159122,0.5
3.3310793042780635,0.0,-33.31079304278064,0.0,10.0,0.0,-0.0,1.0,-4.974534343893976,4.974534343893976,0.0,0.0,1.6434550396159122,1.6434550396159122,0.0,-33.31079304278064,-33.31079304278064,4.974534343893976,4.974534343893976,4.974534343893976,0.0,0.0,0.0,0.0,4.974534343893976,2025-10-06 12:30:00,0.613016055,0.0070233196159122,0.5
3.7753622139665097,0.0,-37.7536221396651,0.0,10.0,0.0,-0.0,1.0,-5.773172611607113,5.773172611607113,0.0,0.0,1.9978103976406034,1.9978103976406034,0.0,-37.7536221396651,-37.7536221396651,5.773172611607113,5.773172611607113,5.773172611607113,0.0,0.0,0.0,0.0,5.773172611607113,2025-10-06 12:45:00,0.641912206,0.0017146776406035,0.5
2.876731061862089,0.0,-28.76731061862089,0.0,10.0,0.0,-0.0,1.0,-4.874541459502693,4.874541459502693,0.0,0.0,1.9978103976406034,1.9978103976406034,0.0,-28.76731061862089,-28.76731061862089,4.874541459502693,4.874541459502693,4.874541459502693,0.0,0.0,0.0,0.0,4.874541459502693,2025-10-06 13:00:00,0.609805374,0.0017146776406035,0.5
3.5678446283781335,0.0,-35.678446283781334,0.0,10.0,0.0,-0.0,1.0,-5.565655026018737,5.565655026018737,0.0,0.0,1.9978103976406034,1.9978103976406034,0.0,-35.678446283781334,-35.678446283781334,5.565655026018737,5.565655026018737,5.565655026018737,0.0,0.0,0.0,0.0,5.565655026018737,2025-10-06 13:15:00,0.657442957,0.0017146776406035,0.5
3.2444701538340217,0.0,-32.44470153834022,0.0,10.0,0.0,-0.0,1.0,-5.242280551474625,5.242280551474625,0.0,0.0,1.9978103976406034,1.9978103976406034,0.0,-32.44470153834022,-32.44470153834022,5.242280551474625,5.242280551474625,5.242280551474625,0.0,0.0,0.0,0.0,5.242280551474625,2025-10-06 13:30:00,0.626306774,0.0017146776406035,0.5
4.692921678115058,0.0,-46.92921678115057,0.0,10.0,0.0,-0.0,1.0,-6.639659593067046,6.639659593067046,0.0,0.0,1.946737914951989,1.946737914951989,0.0,-46.92921678115057,-46.92921678115057,6.639659593067046,6.639659593067046,6.639659593067046,0.0,0.0,0.0,0.0,6.639659593067046,2025-10-06 13:45:00,0.615256095,0.000877914951989,0.5
5.864863264239398,0.0,-58.64863264239398,0.0,10.0,0.0,-0.0,1.0,-7.8116011791913875,7.8116011791913875,0.0,0.0,1.946737914951989,1.946737914951989,0.0,-58.64863264239398,-58.64863264239398,7.811601179191387,7.8116011791913875,7.811601179191387,0.0,0.0,0.0,0.0,7.8116011791913875,2025-10-06 14:00:00,0.598904,0.000877914951989,0.5
5.780930512502966,0.0,-57.80930512502966,0.0,10.0,0.0,-0.0,1.0,-7.7276684274549545,7.7276684274549545,0.0,0.0,1.946737914951989,1.946737914951989,0.0,-57.80930512502966,-57.80930512502966,7.7276684274549545,7.7276684274549545,7.7276684274549545,0.0,0.0,0.0,0.0,7.7276684274549545,2025-10-06 14:15:00,0.640045531,0.000877914951989,0.5
6.456942901205945,0.0,-64.56942901205946,0.0,10.0,0.0,-0.0,1.0,-8.403680816157934,8.403680816157934,0.0,0.0,1.946737914951989,1.946737914951989,0.0,-64.56942901205946,-64.56942901205946,8.403680816157934,8.403680816157934,8.403680816157934,0.0,0.0,0.0,0.0,8.403680816157934,2025-10-06 14:30:00,0.700451112,0.000877914951989,0.5
5.4409626285570045,0.0,-54.40962628557004,0.0,10.0,0.0,-0.0,1.0,-7.260600026197609,7.260600026197609,0.0,0.0,1.8196373976406037,1.8196373976406037,0.0,-54.40962628557004,-54.40962628557004,7.260600026197608,7.260600026197609,7.260600026197608,0.0,0.0,0.0,0.0,7.260600026197609,2025-10-06 14:45:00,0.680664402,0.0017146776406035,0.5
4.685752613433243,0.0,-46.85752613433243,0.0,10.0,0.0,-0.0,1.0,-6.505390011073847,6.505390011073847,0.0,0.0,1.8196373976406037,1.8196373976406037,0.0,-46.85752613433243,-46.85752613433243,6.505390011073846,6.505390011073847,6.505390011073846,0.0,0.0,0.0,0.0,6.505390011073847,2025-10-06 15:00:00,0.668045656,0.0017146776406035,0.5
4.564877305962405,0.0,-45.64877305962405,0.0,10.0,0.0,-0.0,1.0,-6.384514703603009,6.384514703603009,0.0,0.0,1.8196373976406037,1.8196373976406037,0.0,-45.64877305962405,-45.64877305962405,6.384514703603008,6.384514703603009,6.384514703603008,0.0,0.0,0.0,0.0,6.384514703603009,2025-10-06 15:15:00,0.6867124059999999,0.0017146776406035,0.5
3.4882356248624187,0.0,-34.882356248624184,0.0,10.0,0.0,-0.0,1.0,-5.307873022503022,5.307873022503022,0.0,0.0,1.8196373976406037,1.8196373976406037,0.0,-34.882356248624184,-34.882356248624184,5.307873022503022,5.307873022503022,5.307873022503022,0.0,0.0,0.0,0.0,5.307873022503022,2025-10-06 15:30:00,0.714413856,0.0017146776406035,0.5
3.6568005805176087,0.0,-36.568005805176085,0.0,10.0,0.0,-0.0,1.0,-5.195149143480571,5.195149143480571,0.0,0.0,1.5383485629629627,1.5383485629629627,0.0,-36.568005805176085,-36.568005805176085,5.195149143480571,5.195149143480571,5.195149143480571,0.0,0.0,0.0,0.0,5.195149143480571,2025-10-06 15:45:00,0.7541367,0.0029629629629629,0.5
2.4792612318396205,0.0,-24.792612318396205,0.0,10.0,0.0,-0.0,1.0,-4.017609794802583,4.017609794802583,0.0,0.0,1.5383485629629627,1.5383485629629627,0.0,-24.792612318396205,-24.792612318396205,4.017609794802583,4.017609794802583,4.017609794802583,0.0,0.0,0.0,0.0,4.017609794802583,2025-10-06 16:00:00,0.6454961929999999,0.0029629629629629,0.5
3.8521301002253283,0.0,-38.52130100225328,0.0,10.0,0.0,-0.0,1.0,-5.390478663188291,5.390478663188291,0.0,0.0,1.5383485629629627,1.5383485629629627,0.0,-38.52130100225328,-38.52130100225328,5.390478663188291,5.390478663188291,5.390478663188291,0.0,0.0,0.0,0.0,5.390478663188291,2025-10-06 16:15:00,0.730765951,0.0029629629629629,0.5
5.250194379023483,0.0,-52.50194379023483,0.0,10.0,0.0,-0.0,1.0,-6.788542941986446,6.788542941986446,0.0,0.0,1.5383485629629627,1.5383485629629627,0.0,-52.50194379023483,-52.50194379023483,6.788542941986446,6.788542941986446,6.788542941986446,0.0,0.0,0.0,0.0,6.788542941986446,2025-10-06 16:30:00,0.8264890380000001,0.0029629629629629,0.5
5.623466953703664,0.0,-56.23466953703664,0.0,10.0,0.0,-0.0,1.0,-6.557395148655653,6.557395148655653,0.0,0.0,0.933928194951989,0.933928194951989,0.0,-56.23466953703664,-56.23466953703664,6.557395148655653,6.557395148655653,6.557395148655653,0.0,0.0,0.0,0.0,6.557395148655653,2025-10-06 16:45:00,0.919897418,0.000877914951989,0.0
6.420185060279905,0.0,-64.20185060279904,0.0,10.0,0.0,-0.0,1.0,-7.354113255231893,7.354113255231893,0.0,0.0,0.933928194951989,0.933928194951989,0.0,-64.20185060279904,-64.20185060279904,7.354113255231893,7.354113255231893,7.354113255231893,0.0,0.0,0.0,0.0,7.354113255231893,2025-10-06 17:00:00,0.702019112,0.000877914951989,0.5
6.999564331131645,0.0,-69.99564331131646,0.0,10.0,0.0,-0.0,1.0,-7.933492526083634,7.933492526083634,0.0,0.0,0.933928194951989,0.933928194951989,0.0,-69.99564331131646,-69.99564331131646,7.933492526083634,7.933492526083634,7.933492526083634,0.0,0.0,0.0,0.0,7.933492526083634,2025-10-06 17:15:00,0.843961094,0.000877914951989,0.0
6.312516553320533,0.0,-63.12516553320533,0.0,10.0,0.0,-0.0,1.0,-7.246444748272522,7.246444748272522,0.0,0.0,0.933928194951989,0.933928194951989,0.0,-63.12516553320533,-63.12516553320533,7.246444748272522,7.246444748272522,7.246444748272522,0.0,0.0,0.0,0.0,7.246444748272522,2025-10-06 17:30:00,0.910414731,0.000877914951989,0.0
7.507189846876041,0.0,-75.07189846876041,0.0,10.0,0.0,-0.0,1.0,-7.8648858468760405,7.8648858468760405,0.0,0.0,0.3576959999999999,0.3576959999999999,0.0,-75.07189846876041,-75.07189846876041,7.8648858468760405,7.8648858468760405,7.8648858468760405,0.0,0.0,0.0,0.0,7.8648858468760405,2025-10-06 17:45:00,1.139269101,0.0,0.0
6.050918731314896,0.0,-60.509187313148956,0.0,10.0,0.0,-0.0,1.0,-6.408614731314896,6.408614731314896,0.0,0.0,0.3576959999999999,0.3576959999999999,0.0,-60.509187313148956,-60.509187313148956,6.408614731314896,6.408614731314896,6.408614731314896,0.0,0.0,0.0,0.0,6.408614731314896,2025-10-06 18:00:00,0.820889013,0.0,0.5
5.703986619522232,0.0,-57.039866195222324,0.0,10.0,0.0,-0.0,1.0,-6.061682619522232,6.061682619522232,0.0,0.0,0.3576959999999999,0.3576959999999999,0.0,-57.039866195222324,-57.039866195222324,6.061682619522232,6.061682619522232,6.061682619522232,0.0,0.0,0.0,0.0,6.061682619522232,2025-10-06 18:15:00,0.8847292680000001,0.0,0.0
5.598995416173539,0.0,-55.98995416173538,0.0,10.0,0.0,-0.0,1.0,-5.9566914161735385,5.9566914161735385,0.0,0.0,0.3576959999999999,0.3576959999999999,0.0,-55.98995416173538,-55.98995416173538,5.9566914161735385,5.9566914161735385,5.9566914161735385,0.0,0.0,0.0,0.0,5.9566914161735385,2025-10-06 18:30:00,1.104324885,0.0,0.0
4.609137725331808,0.0,-46.091377253318086,0.0,10.0,0.0,-0.0,1.0,-4.644240485331808,4.644240485331808,0.0,0.0,0.03510276,0.03510276,0.0,-46.091377253318086,-46.091377253318086,4.644240485331808,4.644240485331808,4.644240485331808,0.0,0.0,0.0,0.0,4.644240485331808,2025-10-06 18:45:00,1.425691713,0.0,0.0
4.974161803237722,0.0,-49.74161803237722,0.0,10.0,0.0,-0.0,1.0,-5.009264563237722,5.009264563237722,0.0,0.0,0.03510276,0.03510276,0.0,-49.74161803237722,-49.74161803237722,5.009264563237722,5.009264563237722,5.009264563237722,0.0,0.0,0.0,0.0,5.009264563237722,2025-10-06 19:00:00,1.262096294,0.0,0.0
5.4755656705826325,0.0,-54.755656705826325,0.0,10.0,0.0,-0.0,1.0,-5.510668430582633,5.510668430582633,0.0,0.0,0.03510276,0.03510276,0.0,-54.755656705826325,-54.755656705826325,5.510668430582633,5.510668430582633,5.510668430582633,0.0,0.0,0.0,0.0,5.510668430582633,2025-10-06 19:15:00,1.3104058500000002,0.0,0.0
5.825614953517117,0.0,-58.25614953517117,0.0,10.0,0.0,-0.0,1.0,-5.860717713517117,5.860717713517117,0.0,0.0,0.03510276,0.03510276,0.0,-58.25614953517117,-58.25614953517117,5.860717713517117,5.860717713517117,5.860717713517117,0.0,0.0,0.0,0.0,5.860717713517117,2025-10-06 19:30:00,1.262768267,0.0,0.0
6.018866153190401,0.0,-60.18866153190401,0.0,10.0,0.0,-0.0,1.0,-6.018866153190401,6.018866153190401,0.0,0.0,0.0,0.0,0.0,-60.18866153190401,-60.18866153190401,6.018866153190401,6.018866153190401,6.018866153190401,0.0,0.0,0.0,0.0,6.018866153190401,2025-10-06 19:45:00,1.196240059,0.0,0.0
7.207466293527391,0.0,-72.0746629352739,0.0,10.0,0.0,-0.0,1.0,-7.207466293527391,7.207466293527391,0.0,0.0,0.0,0.0,0.0,-72.0746629352739,-72.0746629352739,7.207466293527391,7.207466293527391,7.207466293527391,0.0,0.0,0.0,0.0,7.207466293527391,2025-10-06 20:00:00,1.171749179,0.0,0.0
8.645437269183475,0.0,-86.45437269183475,0.0,10.0,0.0,-0.0,1.0,-8.645437269183475,8.645437269183475,0.0,0.0,0.0,0.0,0.0,-86.45437269183475,-86.45437269183475,8.645437269183475,8.645437269183475,8.645437269183475,0.0,0.0,0.0,0.0,8.645437269183475,2025-10-06 20:15:00,0.978884415,0.0,0.0
7.181216727390249,0.0,-71.81216727390249,0.0,10.0,0.0,-0.0,1.0,-7.181216727390249,7.181216727390249,0.0,0.0,0.0,0.0,0.0,-71.81216727390249,-71.81216727390249,7.181216727390249,7.181216727390249,7.181216727390249,0.0,0.0,0.0,0.0,7.181216727390249,2025-10-06 20:30:00,0.939833551,0.0,0.0
7.584112785453446,0.0,-75.84112785453445,0.0,10.0,0.0,-0.0,1.0,-7.584112785453446,7.584112785453446,0.0,0.0,0.0,0.0,0.0,-75.84112785453445,-75.84112785453445,7.584112785453446,7.584112785453446,7.584112785453446,0.0,0.0,0.0,0.0,7.584112785453446,2025-10-06 20:45:00,0.902052012,0.0,0.0
6.829935400326037,0.0,-68.29935400326038,0.0,10.0,0.0,-0.0,1.0,-6.829935400326037,6.829935400326037,0.0,0.0,0.0,0.0,0.0,-68.29935400326038,-68.29935400326038,6.829935400326037,6.829935400326037,6.829935400326037,0.0,0.0,0.0,0.0,6.829935400326037,2025-10-06 21:00:00,0.9557376,0.0,0.0
